symbol,volatility
CRGO,0.05194235492243273
CRGOW,
CRGX,0.019554111844858904
CRIS,0.05377480177733309
CRMD,0.05437530384211328
CRMG,0.03110025474890576
CRML,0.11731042574701896
CRMLW,
CRMT,0.03449974423307125
CRNC,0.057486773725650135
CRNT,0.028738577098719287
CRNX,0.03217740469884133
CRON,0.021089387552115573
CROX,0.027271707342098606
CRSP,0.04285553773940742
CRSR,0.029737143980596598
CRTO,0.024333746446676623
CRUS,0.0180393451331579
CRVL,0.016419487598162835
CRVO,0.051293693191386665
CRVS,0.06185564486743807
CRWD,0.021927826244529654
CRWL,0.04332645966779098
CRWS,0.02273257537972618
CRWV,0.08536043982992494
CSAI,0.06444553139242175
CSB,0.010892135433708788
CSBR,0.05592498962373298
CSCI,0.03491098777812289
CSCL,0.018340162566420085
CSCO,0.011737382401643128
CSCS,0.008472058018685212
CSGP,0.015430148850641898
CSGS,0.016679893485567015
CSIQ,0.0389647699319567
CSLMF,0.008777562114566866
CSNR,0.008013026611114317
CSPI,0.0423843994810705
CSQ,0.007606901335229344
CSRE,0.007439813884732186
CSTE,0.04749444237320055
CSTL,0.027852713337734144
CSW,0.02014990501851073
CSWC,0.011666994527960559
CSWCZ,0.002909557380666709
CSX,0.013799353125172002
CTAS,0.010758880732119561
CTBI,0.01403196803318287
CTEC,0.02007747658938391
CTKB,0.05514109165334063
CTLP,0.03018753752671206
CTMX,0.18062596993595448
CTNM,0.09074836253420802
CTNT,0.0628808914948685
CTOR,0.1323233024063524
CTRM,0.029387101628304053
CTRN,0.04288667294057806
CTSH,0.013923393949813205
CTSO,0.05396625637840455
CTXR,0.11944411951627439
CUB,0.0016922239090700975
CUBA,0.01156383332939845
CUBWU,0.02189485095581096
CUBWW,
CUE,0.05826769823593394
CUPR,0.06017630575669723
CURI,0.07273276611890274
CURIW,
CURR,0.16125303539389726
CV,0.07907682346749896
CVAC,0.058833875302789065
CVBF,0.016874304981270762
CVCO,0.021236281343891862
CVGI,0.058350145262984494
CVGW,0.035465209793909325
CVKD,0.049956815299368885
CVLG,0.022510760413528775
CVLT,0.019108040651999465
CVRX,0.07509980292998432
CVV,0.0482522174147183
CWBC,0.015728430138729144
CWCO,0.016719844425596878
CWD,0.06917166955332889
CWST,0.013632482234327708
CXAI,0.05452435025034228
CXAIW,
CXDO,0.029282966823833162
CXSE,0.012441778916381414
CYBR,0.01865870961515753
CYCC,0.3954854886872685
CYCCP,0.08381977244805848
CYCN,0.05475410447213416
CYCUW,
CYN,0.23551844136763936
CYRX,0.051946719845842544
CYTK,0.03186932634621479
CZAR,0.007999559717812589
CZFS,0.025950787499107807
CZNC,0.014811046433831191
CZR,0.027806687334919318
CZWI,0.017011611155353698
DAAQ,0.010134353003279617
DAAQU,0.010833742094463224
DAAQW,
DAIC,0.24006759810287967
DAICW,
DAIO,0.02391461188435315
DAKT,0.030423663995800213
DALI,0.008347259988557974
DALN,0.27370412269978794
DAPP,0.03595805390629648
DARE,0.04416734011899786
DASH,0.02329246036220366
DATS,0.04079693036729715
DATSW,0.08769479273915914
DAVE,0.07289589462355842
DAVEW,
DAWN,0.03360905321933653
DAX,0.01042062609213082
DBVT,0.05307588472248096
DBX,0.012795381013113153
DCBO,0.02876078838231609
DCGO,0.06463247565427627
DCOM,0.01914916043453712
DCOMG,0.008368586256499867
DCOMP,0.011021094688258638
DCTH,0.04629716630948058
DDI,0.03942919408544182
DDIV,0.007915625812532974
DDOG,0.026293183731666298
DECO,0.024020032617437365
DEFT,0.05657054313118775
DEMZ,0.007981545603359801
DENN,0.041123295939422246
DERM,0.04294310072230726
DEVS,0.4230195817725463
DFDV,0.1837141958914249
DFGP,0.0025473023095902957
DFGX,0.0027262307566840063
DFLI,0.1684288481816325
DFLIW,
DFSC,0.17372564829201134
DFSCW,
DGCB,0.002738585826944196
DGICA,0.01697593087899764
DGICB,0.0368422268623026
DGII,0.02368409016785746
DGLY,0.17133569231925344
DGNX,0.10735964779822207
DGRE,0.00799933661296455
DGRS,0.01340406464330922
DGRW,0.006867662688023876
DGXX,0.08575773204293599
DH,0.05051656502348806
DHAI,0.0737830788014203
DHAIW,
DHC,0.04731543147526826
DHCNI,0.01600831847358397
DHCNL,
DHIL,0.014463399264791732
DIBS,0.030001588770225816
DIOD,0.02875602504029509
DIVD,0.007330768178754444
DJCO,0.022707850729688672
DJT,0.031311745146241216
DJTWW,0.061778146583197475
DKNG,0.02399075576277718
DLHC,0.02677078416877531
DLLL,0.041658962750223634
DLO,0.027442518492096755
DLPN,0.03481991511585024
DLTH,0.049317887091441
DLTR,0.024204819375029562
DLXY,0.1042210201648948
DMAA,0.0011212325664692016
DMAAR,
DMAAU,0.006122838989867922
DMAC,0.042411331560777824
DMAT,0.014213358732791647
DMLP,0.013224920056291709
DMRC,0.02928860125590714
DMX,0.0011277364353153593
DMXF,0.007831929569652427
DNLI,0.03289497504370718
DNTH,0.037664066271181754
DNUT,0.06537475809001932
DOCU,0.03228138793170526
DOGZ,0.08434358449313735
DOMH,0.060552344002931364
DOMO,0.05143376475751752
DOOO,0.02837297406833834
DORM,0.017086798765503123
DOX,0.011206286295244677
DOYU,0.03191955641122939
DPRO,0.12821024114726712
DPZ,0.013152758769400264
DRAY,0.008107919725790995
DRCT,0.04868603901380505
DRDB,0.0017130270837163975
DRDBU,0.005343686786205461
DRDBW,
DRIO,0.03175609217783176
DRIV,0.012687214655853289
DRMA,0.03897514652988
DRMAW,
DRRX,0.04933814386077889
DRS,0.019846998201279706
DRTS,0.032255246909489006
DRTSW,
DRUG,0.04487010315115412
DRVN,0.020265994350933004
DSGN,0.04881782295908529
DSGR,0.020905527598380755
DSGX,0.02174877878401081
DSP,0.03454667282198922
DSWL,0.026980765766352444
DSY,0.05068145280608598
DSYWW,
DTCK,0.0769384995224618
DTCR,0.0099030826577572
DTIL,0.036856133299445974
DTSQ,0.0022214577704658947
DTSQR,
DTSQU,0.0013184066905463736
DTSS,0.0432809507111868
DTST,0.08092788133530866
DTSTW,
DUET,0.0
DUETU,0.0
DUKH,0.0020881926071484704
DUKX,0.0066275476061367295
DUO,0.04516336410696587
DUOL,0.03645174024704377
DUOT,0.053989849034371894
DVAL,0.007818475100944675
DVAX,0.02539850602194968
DVIN,0.012868541121092677
DVLT,0.07084682325227198
DVLU,0.009155633048891712
DVOL,0.007051386138020947
DVQQ,0.010967850919599889
DVRE,0.0022097364990327057
DVSP,0.009158240147515515
DVUT,0.0038653381095859495
DVXB,0.02730497344479533
DVXC,0.018029272878855473
DVXE,0.01452190395527659
DVXF,0.008779298998898207
DVXK,0.017436314568580403
DVXP,0.012354356913170985
DVXV,0.0072478018953636
DVXY,0.04334556419786377
DVY,0.008253396142120145
DWAS,0.01137959276780168
DWAW,0.006287322308834259
DWSH,0.018128400560855858
DWSN,0.16345869576066724
DWTX,0.04361822382532615
DWUS,0.006751217183683957
DXCM,0.028570206911648147
DXLG,0.05811634951878096
DXPE,0.023107886996557234
DXR,0.028884350559575975
DXST,0.06194194903335022
DYAI,0.034593366587803466
DYCQ,0.004574071773592472
DYCQR,
DYCQU,0.00409885111673294
DYFI,0.0012083527478430592
DYN,0.05984857926593898
DYNI,0.007024171931448851
DYNX,0.026284186846264473
DYNXU,0.03866320166277816
DYNXW,
DYTA,0.002294612708688588
EA,0.013735956544309109
EBAY,0.011988532761787858
EBC,0.01615122076376789
EBIZ,0.01119028591379096
EBMT,0.01511710679383941
EBON,0.06284854036733034
EBTC,0.017503235977839083
ECBK,0.014999521647107507
ECDA,0.08560350711059156
ECDAW,
ECOR,0.06182357162119407
ECOW,0.007257654093331444
ECPG,0.03710443042100107
ECX,0.07334209816489495
ECXWW,
EDAP,0.03713961007327094
EDBL,0.12929890267765945
EDBLW,
EDHL,0.11957042808246261
EDIT,0.06367786872427054
EDRY,0.03308613266652061
EDSA,0.028326721676108474
EDTK,0.043836716621563
EDUC,0.026686698049661454
EEFT,0.01773989865479119
EEIQ,0.08838511336591634
EEMA,0.00942801511185735
EFAS,0.00608380631952399
EFOI,0.06657824255643416
EFRA,0.006888351519497154
EFSC,0.01355701044297172
EFSCP,0.013400473772901576
EFTR,0.3240801034745711
EGAN,0.03414554090580353
EGBN,0.03662476777790913
EGGQ,0.015289656859345255
EGHA,0.002052850887594286
EGHAR,
EGHAU,0.001799177044081995
EGHT,0.03423363811490314
EH,0.03016509334492667
EHGO,0.04913633917192368
EHLD,0.049907150829576724
EHLS,0.008098593165535479
EHTH,0.05112350750833226
EJH,0.13880558722331818
EKG,0.013413679407019609
EKSO,0.06441251342737128
ELAB,0.054606285425851615
ELBM,0.026150436802363376
ELDN,0.03960112599144882
ELEV,0.04824728631629981
ELFY,0.010122238721420753
ELIL,0.03920866906134892
ELIS,0.019856818334152013
ELON,0.07245875193694702
ELPW,0.16131786525948902
ELSE,0.04496098850849346
ELTK,0.025416436118617904
ELTX,0.051774570644077124
ELUT,0.05312717893622497
ELVA,0.04339903271815596
ELVN,0.04984807152955061
ELWS,0.11127297772351641
EM,0.012664933163128705
EMB,0.0032485040863179356
EMBC,0.041825896046026566
EMCB,0.006829338788807128
EMCG,0.001262357748953683
EMCGR,
EMCGU,0.0
EMCGW,
EMEQ,0.01226100789105475
EMIF,0.006799920226080755
EML,0.024144139994392882
EMPG,0.08724728395748668
EMXC,0.008691342467953956
EMXF,0.008712972566189678
ENGN,0.05115054528200367
ENGNW,
ENGS,0.12610358734860797
ENLT,0.028636056806138763
ENLV,0.036745283462738525
ENPH,0.06058989078960858
ENSC,0.04977953814134579
ENSG,0.0177800349710742
ENTA,0.042488454483968124
ENTG,0.030220499443698808
ENTO,0.06706121149486949
ENTR,0.010616983800517956
ENTX,0.04689856200849085
ENVB,0.034635860148447606
ENVX,0.05147620004220369
ENVXW,0.06375068737375317
ENZL,0.010594599111861188
EOLS,0.03155414609820975
EOSE,0.07766453565547086
EOSEW,0.1368697652958861
EPIX,0.01891603894333983
EPOW,0.036951380986576854
EPSM,0.11350346239520434
EPSN,0.02283620292170875
EPWK,0.17718141002331378
EQ,0.06255615682018688
EQIX,0.02058529428599739
EQRR,0.007004922049392367
ERAS,0.06365093731227321
ERET,0.0073112512153052055
ERIC,0.015882685634867146
ERIE,0.01602114483058004
ERII,0.032664997848084874
ERNA,0.0578584983135408
ERNZ,0.008231998219817085
ESCA,0.031007894094599787
ESEA,0.02179081158572149
ESGD,0.008081825082669709
ESGE,0.008695556902908293
ESGL,0.05354309262934837
ESGLW,
ESGR,0.0018558981191272033
ESGU,0.007826663408214281
ESHA,0.0023143196211315373
ESHAR,
ESLA,0.05220574457854404
ESLAW,
ESLT,0.023511094833895033
ESMV,0.006451407436252939
ESN,0.006214060555636739
ESOA,0.04433640829865752
ESPO,0.011376856447808245
ESPR,0.058813059455785945
ESQ,0.018061657949070692
ESSA,0.015232979666339918
ESTA,0.030368368391869294
ETEC,0.013288903234204634
ETHA,0.046989650900829294
ETNB,0.040554059713043676
ETON,0.037507462941560404
ETOR,0.058968732499102075
ETSY,0.027075514222884234
EUDA,0.03545766356055247
EUDAW,
EUFN,0.00960314327542729
EURK,0.004149753779216859
EURKR,
EURKU,0.004692490661882096
EVAX,0.06763511886709157
EVCM,0.020957092350018604
EVER,0.02384246692005767
EVGN,0.14071146728543976
EVGO,0.05704503118512551
EVGOW,0.08677349851161645
EVLV,0.05104659382290566
EVLVW,
EVMT,0.007111454885934981
EVO,0.044716920929670965
EVOK,0.21812114808148814
EVRG,0.01175057395413542
EVSD,0.001079433484519384
EVTR,0.0024925504882716784
EVTV,0.050240599443566
EVYM,0.0027755483485921366
EWBC,0.018402001898073374
EWCZ,0.04768325355934752
EWJV,0.011830064019823065
EWTX,0.03170556932129924
EWZS,0.016465024778672035
EXAS,0.024139890024919425
EXC,0.011395262401291684
EXE,0.01944391214901024
EXEEL,0.022079608019597612
EXEEW,0.018143286879020466
EXEEZ,0.014298161110027421
EXEL,0.0358431359240207
EXFY,0.04404144753786805
EXLS,0.01732834170560525
EXOZ,0.05746969700312001
EXPD,0.01679791329368244
EXPE,0.02078904171897822
EXPI,0.03656423334660043
EXPO,0.01601945435876419
EXTR,0.018895576878453484
EXUS,0.009408560472613937
EYE,0.03224200265270625
EYEG,0.0032117438402104333
EYPT,0.051059983427851445
EZGO,0.0459416309425869
EZPW,0.01765203105150873
FA,0.033020048218430846
FAAR,0.008278784040995213
FAAS,0.17167709035432827
FAASW,
FAB,0.011013595072135314
FACT,0.0019021272321674868
FACTU,0.0034493536268172097
FACTW,
FAD,0.008555220945065311
FALN,0.0030121143172204706
FAMI,0.035026242287653685
FANG,0.020848623030756488
FARM,0.04506122298334288
FARO,0.04712792870689678
FAST,0.013132934656604603
FAT,0.036113076157674784
FATBB,0.040531543998032785
FATBP,0.07500052768339584
FATBW,
FATE,0.062278129512693736
FATN,0.0762548740388192
FBGL,0.049572215801254774
FBIO,0.030865882929922733
FBIOP,0.039156528143212195
FBIZ,0.018638049420952124
FBL,0.036082741961064355
FBLA,0.010746273114771976
FBLG,0.05403193813948273
FBNC,0.015784996491023714
FBOT,0.01107636608909304
FBRX,0.08871639224063009
FBYD,0.057006002906992294
FBYDW,
FCA,0.011592348638842223
FCAL,0.0015794077530719164
FCAP,0.02755938348591207
FCBC,0.01448360250811613
FCCO,0.012447196305971048
FCEF,0.0050116561057504195
FCEL,0.07594370945255281
FCFS,0.016001908195869396
FCNCA,0.01727185791561582
FCNCO,0.009970659537430948
FCNCP,0.0069158713158470235
FCTE,0.010126648326736078
FCUV,0.048753771690322
FCVT,0.005295454821574214
FDBC,0.02733995255445426
FDCF,0.009094261251693036
FDFF,0.009016329353325012
FDIF,0.0084291478470082
FDIG,0.026224920704541486
FDIV,0.010860556835258994
FDMT,0.052882704107920404
FDNI,0.010580986082316146
FDSB,0.010490524572925252
FDT,0.008127842213201432
FDTS,0.008395405394957858
FDTX,0.010717225850265947
FDUS,0.010385225629651952
FEAM,0.0590669591996472
FEAT,0.008318544645621831
FEBO,0.06320934163579188
FEIM,0.047148257396019445
FELE,0.014777915491677722
FEM,0.007178227829478862
FEMB,0.00534783677693804
FEMS,0.00853140629923816
FEMY,0.039290233776244694
FENC,0.03183411591607314
FEP,0.00897268044558452
FEPI,0.006882168072607049
FERA,0.0022692975439240906
FERAR,
FERAU,0.0037910435813920174
FEUZ,0.009720640789011449
FEX,0.007617886250886347
FFAI,0.09361934849398694
FFAIW,
FFBC,0.016278216660136707
FFIC,0.018161343467818544
FFIN,0.015550651700034026
FFIV,0.01192741851701145
FGBI,0.0256780680387791
FGBIP,0.00719567221612864
FGEN,0.05890835363772995
FGF,0.0783473186546734
FGFPP,0.03183222098032856
FGI,0.11215844337419884
FGIWW,
FGL,0.05485906531859231
FGM,0.011596901200426939
FGMC,0.001779078419137719
FGMCR,
FGMCU,0.0022034959384866033
FGSI,0.005577385217033894
FHB,0.014822398862324681
FHLT,0.0
FHLTU,0.0
FHTX,0.044507726952410176
FIBK,0.019172458984862886
FICS,0.00793624580381112
FICVW,
FID,0.0062314515716736935
FIGXU,0.001162706329589134
FINE,0.011914336116115592
FINW,0.023090253922909896
FINX,0.013939258091665347
FIP,0.03625167541511027
FISI,0.015867478382076316
FITB,0.014649823006868744
FITBI,0.0023257491499235686
FITBO,0.008376360020888996
FITBP,0.005397792406092426
FIVE,0.03770068917224437
FIVN,0.02673456748204479
FIVY,0.008861372753716403
FIXD,0.0032092799200037726
FIXT,0.002861673129012552
FIZZ,0.01595565462044563
FJP,0.012838034519393075
FKU,0.00808028077608446
FKWL,0.019426525495633746
FLD,0.047989691790162534
FLDB,0.0005594596881661834
FLDDW,
FLEX,0.019853715013579406
FLGC,0.05011508384953077
FLGT,0.033715142433086445
FLL,0.04054845252683148
FLN,0.010392321705065311
FLNC,0.056582163840620384
FLNT,0.05139193321311158
FLUX,0.0570914356279232
FLWS,0.05420514295425858
FLX,0.047021207666672955
FLXN,0.0016887905940954765
FLXS,0.03782622404511537
FLYE,0.08267125125705152
FLYW,0.025243972939779667
FMAO,0.024507487393080705
FMB,0.0018284328922393706
FMBH,0.01599412835037202
FMED,0.011782729397300677
FMET,0.010655259839354912
FMFC,0.07659637645826121
FMHI,0.002240543123695349
FMKT,0.009576966355393715
FMNB,0.0159262589240358
FMST,0.11730348744304323
FMSTW,
FNGR,0.07995454436569131
FNK,0.01217555818850248
FNKO,0.07616688313711036
FNLC,0.01803331203232336
FNWB,0.026745436304907076
FNWD,0.013712961351140718
FNX,0.010217738923724348
FNY,0.009887092990352559
FOLD,0.026869361260650083
FONR,0.02269135175900712
FORA,0.04256656310082159
FORD,0.06068963286952202
FORL,0.006700761673633146
FORLU,0.0029075826683654694
FORLW,
FORM,0.02586169882744627
FORR,0.032085422738770825
FORTY,0.03358590892057842
FOSL,0.05013013192533599
FOSLL,0.027406715025804995
FOX,0.01552556360365849
FOXA,0.01569419752110849
FOXF,0.03287456049958344
FOXX,0.07105693990647324
FOXXW,
FPA,0.013363769585291629
FPAY,0.05367234316678501
FPXE,0.008183290110298029
FPXI,0.007567926250205732
FRAF,0.01327754645133039
FRBA,0.015249837969141582
FRDD,0.006990778233252642
FRDU,0.029599643319688517
FRGT,0.16444834921788934
FRHC,0.03034006135638123
FRLA,0.0
FRLAU,0.0
FRME,0.016869769792925343
FRMEP,0.006060242617392166
FROG,0.02200959366487364
FRPH,0.016487705509386497
FRPT,0.029991131654696374
FRSH,0.022413820208164473
FRST,0.01789665872318037
FRSX,0.039355832456700414
FSBC,0.016477101930005105
FSBW,0.01569477798193914
FSCS,0.010167474531356883
FSEA,0.014416155598058871
FSFG,0.013098732178181223
FSGS,0.010025619828989878
FSHP,0.001648404472884404
FSHPR,
FSHPU,0.006406698444746922
FSLR,0.05216815803403317
FSTR,0.02343416012679904
FSV,0.015623716887240107
FSZ,0.00807288061278386
FTA,0.009313991378703852
FTAG,0.008158268472856058
FTAI,0.03218071117489106
FTAIM,0.009533969186683729
FTAIN,0.0054398728772273395
FTC,0.007559842985224546
FTCI,0.0447601517481272
FTCS,0.007554543581297109
FTDR,0.01945975712348388
FTDS,0.009411647060843456
FTEK,0.06986566562208478
FTEL,0.06887675928638862
FTFT,0.2229428856004611
FTGC,0.007825032087614989
FTGS,0.0099093936822745
FTHI,0.004121534808808242
FTHM,0.07203228299196256
FTLF,0.025945691730035948
FTNT,0.02188641352049438
FTQI,0.0042965837120052435
FTRE,0.06571234039615267
FTRI,0.008283631485897143
FTRK,0.16580459599865513
FTSL,0.0007900885031219281
FTSM,0.0002803171990236552
FTXG,0.008861687836456002
FTXH,0.01387374184429389
FTXL,0.01635650414960751
FTXN,0.014446203534150005
FTXO,0.013182398687451219
FTXR,0.015183776152647497
FUFU,0.03827488639201003
FUFUW,
FULC,0.05790449267436601
FULT,0.01709988159201866
FULTP,0.00829717726751163
FUNC,0.018952309295039903
FUND,0.007448260597619214
FUSB,0.018847062082448438
FUTU,0.035578363544568926
FV,0.008072335427206019
FVC,0.002454234458763351
FVCB,0.016853708502175466
FVN,0.0020349570007313156
FVNNR,0.07246726767178352
FVNNU,0.03088265721413857
FWONA,0.012626929824293582
FWONK,0.01143684437862213
FWRD,0.043579526612980875
FWRG,0.03853629816739614
FXNC,0.01655612127907423
FYBR,0.002161529725348797
FYC,0.011571370161827759
FYT,0.014608301300423149
FYX,0.0123450343884418
GABC,0.013585397575797568
GAIA,0.038265210594713286
GAIN,0.010122462241347769
GAINI,0.0025984061876260767
GAINL,0.0054678209495471995
GAINN,0.0033193623043207133
GAINZ,0.005426469557190551
GALT,0.10854363740279896
GAMB,0.027109713419952254
GAME,0.1349266192726283
GANX,0.045141195683897656
GASS,0.020986530157141595
GAUZ,0.04437336852407093
GBDC,0.00961648747398373
GBIO,0.07853055978722936
GBNY,0.00937191498778145
GCBC,0.024102578933343017
GCL,0.053331624375653565
GCLWW,
GCMG,0.011072115181128885
GCMGW,
GCT,0.03618299244714133
GCTK,0.1072084670183633
GDC,0.06664431211747285
GDEN,0.02270309477146351
GDEV,0.07355807636105624
GDEVW,
GDHG,0.10533414763883091
GDRX,0.03713894165164619
GDS,0.044226029312358146
GDST,0.01391005475510444
GDSTR,
GDSTU,0.0
GDSTW,
GDTC,0.038117908728984184
GDYN,0.028191130795567627
GECC,0.012727994305497566
GECCH,0.0043761038470771525
GECCI,0.003145000837812115
GECCO,0.013921832377846395
GECCZ,
GEG,0.020512102079174418
GEGGL,0.005844105545831935
GEHC,0.01741276807779875
GELS,0.11973643766631609
GEN,0.016641213934069976
GENK,0.053261181224659705
GENVR,0.06390511352828747
GEOS,0.11378273266943792
GERN,0.04498621800788855
GEVO,0.044849393316444525
GFAI,0.03960768390176857
GFAIW,
GFGF,0.007608790085052249
GFS,0.02170360525006174
GGAL,0.023924657917870986
GGLL,0.03619742858071794
GGLS,0.018104920306911368
GGR,0.04840672228169903
GGROW,
GH,0.027732438789492306
GHRS,0.05874057591822658
GIBO,0.23135196639788208
GIBOW,
GIFI,0.022211201891746263
GIFT,0.05106685861239217
GIG,0.0017500091613991463
GIGGU,0.004095746283643381
GIGGW,
GIGM,0.022322612946124882
GIII,0.031740459151119206
GILD,0.020331976488889528
GILT,0.030304036913111128
GIND,0.009246725649778421
GINX,0.00645878178242676
GIPR,0.023240726816921662
GIPRW,
GITS,0.2764046685388586
GLAD,0.01041524802819613
GLADZ,0.004094892497600706
GLBAV,0.04197957061484458
GLBE,0.03303441294815621
GLBKV,0.04025939928878896
GLBS,0.0489819292181486
GLBZ,0.05357010104322478
GLDD,0.020877841058377276
GLDI,0.008015995261766662
GLDY,0.00850760971685248
GLE,0.09865011687575785
GLIBA,0.04019797389063919
GLIBK,0.03893745721000556
GLMD,0.057018114295229794
GLNG,0.01910649479576695
GLOW,0.00720675495276244
GLPG,0.021936728965193122
GLPI,0.009879463973051537
GLRE,0.014652227436504206
GLSI,0.034106107379254035
GLTO,0.03497449346198832
GLUE,0.03985781771903122
GLXG,0.05487365658219184
GMAB,0.021275361380599166
GMFI,0.0
GMFIU,0.0
GMFIW,
GMGI,0.042767294410703274
GMGT,0.0
GMHS,0.06296404102284446
GMM,0.03787598719953753
GNFT,0.03560083315683195
GNLN,0.19071428334801716
GNLX,0.06364059536910742
GNMA,0.003213224464069005
GNOM,0.02007702015862279
GNPX,0.06912177491672994
GNSS,0.0390336706113906
GNTA,0.045760310228459125
GNTX,0.026081677097065884
GO,0.024580132134603996
GOCO,0.04986065155874861
GOGL,0.020753199496655186
GOGO,0.07036391074730614
GOOD,0.011304442119378647
GOODN,0.009950716897011833
GOODO,0.005639185516606074
GOOG,0.01785628079455967
GOOGL,0.01825783848910369
GORV,0.11492913192143854
GOSS,0.05070671028485212
GOVI,0.005050889793365187
GOVX,0.0983656454424345
GOVXW,
GP,0.028968412693787148
GPAT,0.0013732999367647568
GPATU,0.012021679901141327
GPATW,
GPCR,0.02934814505387004
GPIQ,0.007106006691061639
GPIX,0.006251521020529973
GPRE,0.04484665866506763
GPRF,0.002048465544172213
GPRO,0.07445607099907361
GQQQ,0.00795758495695726
GRAB,0.023048186159797496
GRABW,0.06168161401318063
GRAL,0.0666479358689927
GRAN,0.06196610422905478
GRCE,0.03703564276926342
GREE,0.07537111201369524
GREEL,0.02821045307433837
GRFS,0.022840977299468653
GRI,0.057596569416338186
GRID,0.00875298964391912
GRIN,0.007559592349461951
GRNQ,0.07977718650460065
GROW,0.015297064851903429
GRPN,0.06320935593456525
GRRR,0.07998176592150072
GRRRW,
GRVY,0.019232667789590003
GRWG,0.05278816121126685
GRYP,0.2547754263955845
GSAT,0.032520518779538404
GSBC,0.01690370007691895
GSDWW,
GSHD,0.02946124012278622
GSHR,0.0014250748399458383
GSHRU,0.004223657519173558
GSHRW,
GSIB,0.00856040969330211
GSIT,0.041975653322010836
GSIW,0.1686261901217495
GSM,0.031639072389896064
GSRT,0.012273302567200004
GSRTR,0.06008626542519424
GSRTU,0.0163310387512024
GSUN,0.05103465506283626
GT,0.027785720403926174
GTBP,0.06374597671645614
GTEC,0.03683912152905961
GTEN,0.005123135531791768
GTENU,0.007891776481342181
GTENW,
GTERA,
GTERR,
GTERU,0.001954467693526701
GTERW,
GTIM,0.03051972270493359
GTLB,0.029377855562585802
GTM,0.024631637242184066
GTR,0.0050397226433555944
GTX,0.03006419765704076
GURE,0.0652522118501555
GUTS,0.09997941290830034
GV,0.04401884990135137
GVH,0.16818133623967085
GWAV,0.06229732568371794
GWRS,0.01754887321776445
GXAI,0.041145804416534947
GXDW,0.009080320777532298
GYRE,0.06230970539916309
GYRO,0.04502383542251151
HAFC,0.02177660975716577
HAIN,0.07854472935114641
HALO,0.04420902005426653
HAO,0.0636656355698931
HAS,0.017002545100706756
HBAN,0.015385332454180424
HBANL,0.0061209624403570145
HBANM,0.008796008294402408
HBANP,0.008090374878548261
HBCP,0.014515799337888713
HBDC,0.0022154835276573673
HBIO,0.2035290884179246
HBNB,0.12923613482146806
HBNC,0.01663713985663934
HBT,0.01610440840279726
HCAI,0.10933931469894348
HCAT,0.03351474790343844
HCHL,0.051388967584827895
HCKT,0.019827903498441508
HCM,0.02663352005297279
HCOW,0.010498234028698964
HCSG,0.0245868608359996
HCTI,0.40325440834237614
HCWB,0.13530646347378592
HDL,0.02680335995779851
HDSN,0.030351887648229516
HEAL,0.013624500814300116
HECO,0.018234254512207743
HEJD,0.004245484446325242
HELE,0.061062259534263065
HEPS,0.02197510559421139
HERD,0.008160550369323939
HERO,0.011218528881859634
HERZ,0.01958333834718143
HFBL,0.022358898249911562
HFFG,0.03401731849808873
HFSP,0.022798495286337126
HFWA,0.01829243733547987
HGBL,0.021026633774965612
HHS,0.037765139007331604
HIFS,0.0228697108485032
HIHO,0.02380264760800954
HIMX,0.024266248533481107
HIT,0.07744223620258327
HITI,0.01885712267536908
HIVE,0.046401029626277235
HKIT,0.035916931039111866
HKPD,0.11210664428560828
HLAL,0.008187457404800026
HLIT,0.023696587099772768
HLMN,0.02827515899632272
HLNE,0.026171412755506104
HLP,0.0809356720965819
HLVX,0.020776353341665194
HLXB,0.00434384423938443
HMST,0.02015574034149331
HNDL,0.004872976396500237
HNNA,0.020520561670685073
HNNAZ,0.004050614736217036
HNRG,0.03732821750820719
HNST,0.03375825486677817
HNVR,0.014387526162623817
HOFT,0.04419583729443607
HOLO,0.1221429358255
HOLOW,
HOLX,0.02504065074861905
HON,0.013398536140066685
HOND,0.01513097147846483
HONDU,0.035177435109563844
HONDW,
HONE,0.013213674557132326
HOOD,0.034576389815361964
HOOG,0.06906339994413586
HOOK,0.05231990185826589
HOOX,0.0685385470408635
HOPE,0.018222743591021526
HOTH,0.10209571471036825
HOUR,0.05127778308481031
HOVNP,0.010516173253126147
HOVR,0.10566147343258014
HOVRW,
HOWL,0.06120618126315716
HPAI,0.05524983950935778
HPAIW,
HPK,0.03970384779635472
HPKEW,0.179658149612553
HQGO,0.008416016837275065
HQI,0.029051513796476715
HQY,0.022513429328281456
HRMY,0.023095561049407635
HROW,0.035684629518315115
HROWL,0.002734982875111228
HROWM,0.004626880659205663
HRTS,0.012789096780646955
HRTX,0.039440793454474585
HRZN,0.013120265321617364
HSAI,0.053401191931828365
HSCS,0.07974405234338408
HSCSW,
HSDT,0.14624662741115144
HSIC,0.014966001200942113
HSII,0.013836321565407574
HSON,0.01834480183342146
HSPO,0.010729994620589637
HSPOR,
HSPOU,0.011192139008855786
HSPOW,
HSPT,0.0011165308112903516
HSPTR,
HSPTU,0.0016196516757051409
HST,0.0168712650886246
HSTM,0.029035553461201756
HTBK,0.015209970382137524
HTCO,0.12901039552229573
HTCR,0.06479351091163037
HTHT,0.015779942945681025
HTLD,0.025490234901099428
HTLM,0.01821937850342253
HTO,0.015031625998206724
HTOO,0.12714251060462958
HTOOW,0.408611975581573
